Time,A/F Correction #1 (%),Accelerator Pedal Angle (%),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),Mass Airflow (g/s),Requested Torque* (raw ecu value),Vehicle Speed (mph),Phidget IK Sensor 267583:0 (AFR),Manifold Absolute Pressure (psi),Manifold Relative Pressure (Corrected) (psi)
13:16:11.637,-10.94,7.84,8,0.35,2083,0.00,0.00,1.0000,12.06,75.02,40,13.58,5.37,-9.00
13:16:11.733,-10.94,7.84,8,0.35,2064,0.00,0.00,1.0000,12.18,75.20,40,13.54,5.37,-9.00
13:16:11.813,-10.16,7.84,8,0.35,2058,0.00,0.00,1.0000,12.21,74.85,40,13.58,5.37,-9.00
13:16:11.894,-9.38,7.84,8,0.35,2065,0.00,0.00,1.0000,12.14,70.93,40,13.78,5.37,-9.00
13:16:11.974,-9.38,7.45,8,0.35,2077,0.00,0.00,1.0000,11.90,57.28,40,13.97,5.37,-9.00
13:16:12.053,-9.38,5.88,8,0.34,2068,0.00,0.00,1.0000,10.40,55.27,40,14.11,5.22,-9.14
13:16:12.133,-9.38,5.88,8,0.32,2056,0.00,0.00,1.0000,10.11,55.39,40,14.31,4.93,-9.58
13:16:12.213,-10.16,5.88,8,0.30,2048,0.00,0.00,1.0000,9.98,55.36,40,14.39,4.79,-9.72
13:16:12.294,-13.28,5.88,8,0.30,2110,0.00,0.00,1.0000,10.02,55.13,40,14.41,4.64,-9.87
13:16:12.374,-16.41,5.88,8,0.29,2073,0.00,0.00,1.0000,10.02,55.37,40,14.41,4.50,-9.87
13:16:12.469,-18.75,5.88,8,0.29,1995,0.00,0.00,1.0000,10.10,55.48,40,14.32,4.50,-9.87
13:16:12.550,-20.31,5.88,8,0.29,2040,0.00,0.00,1.0000,10.10,55.42,40,14.18,4.50,-9.87
13:16:12.630,-21.09,5.88,8,0.29,2050,0.00,0.00,1.0000,10.21,55.27,40,13.83,4.50,-9.87
13:16:12.709,-21.88,5.88,8,0.30,2104,0.00,0.00,1.0000,9.99,55.37,40,13.43,4.50,-9.87
13:16:12.790,-21.09,5.88,8,0.30,2048,0.00,0.00,1.0000,10.10,55.49,40,13.30,4.50,-9.87
13:16:12.870,-19.53,5.88,8,0.30,1996,0.00,0.00,1.0000,10.02,55.55,40,13.42,4.50,-9.87
13:16:12.949,-18.75,5.88,8,0.29,2022,0.00,0.00,1.0000,9.90,55.51,40,13.55,4.50,-9.87
13:16:13.030,-17.19,5.88,8,0.29,2024,0.00,0.00,1.0000,10.04,55.58,40,13.82,4.50,-9.87
13:16:13.110,-16.41,5.88,8,0.29,2028,0.00,0.00,1.0000,9.93,55.63,40,14.20,4.50,-9.87
13:16:13.190,-14.84,5.88,8,0.29,2041,0.00,0.00,1.0000,9.98,55.65,40,14.41,4.50,-9.87
13:16:13.285,-13.28,5.88,8,0.29,2028,0.00,0.00,1.0000,10.01,57.72,40,14.73,4.50,-9.87
13:16:13.365,-11.72,5.88,8,0.29,2022,0.00,0.00,1.0000,9.97,59.62,40,14.89,4.50,-9.87
13:16:13.444,-10.16,6.67,8,0.29,2026,0.00,0.00,1.0000,9.93,63.87,40,15.03,4.50,-9.87
13:16:13.525,-9.38,6.67,8,0.30,2032,0.00,0.00,1.0000,10.55,63.71,40,15.15,4.50,-9.72
13:16:13.605,-8.59,7.06,8,0.31,2011,0.00,0.00,1.0000,10.81,70.06,40,15.23,4.64,-9.58
13:16:13.685,-7.03,7.45,8,0.32,2000,0.00,0.00,1.0000,11.13,71.77,40,15.19,4.79,-9.58
13:16:13.764,-5.47,7.84,8,0.33,2024,0.00,0.00,1.0000,11.37,75.78,40,15.19,4.93,-9.43
13:16:13.844,-3.91,8.24,8,0.34,2020,0.00,0.00,1.0000,11.85,82.04,40,14.97,5.08,-9.29
13:16:13.925,-2.34,9.02,8,0.35,2006,0.00,0.00,1.0000,11.94,87.89,40,14.91,5.22,-9.14
13:16:14.021,0.78,9.80,8,0.36,1996,0.00,0.00,1.0000,12.78,102.35,40,14.98,5.37,-8.85
13:16:14.101,3.12,10.59,8,0.40,2018,0.00,0.00,1.0000,15.06,111.09,40,15.09,5.80,-8.56
13:16:14.179,7.81,11.37,8,0.43,2020,0.00,0.00,1.0000,16.30,116.84,40,15.44,6.38,-7.84
13:16:14.261,12.50,11.76,8,0.47,2006,0.00,0.00,1.0000,17.16,125.60,40,15.54,6.96,-7.40
13:16:14.341,14.06,12.16,8,0.51,2000,0.00,0.00,1.0000,18.34,125.55,39,15.90,7.40,-6.82
13:16:14.420,13.28,12.55,8,0.53,2016,0.00,0.00,1.0000,18.76,134.34,39,16.04,7.84,-6.38
13:16:14.501,13.28,12.94,8,0.56,2014,0.00,0.00,1.0000,19.77,140.09,39,15.54,8.27,-6.09
13:16:14.579,14.84,13.33,8,0.58,2006,0.00,0.00,1.0000,20.67,142.99,39,15.01,8.56,-5.66
13:16:14.659,16.41,13.73,8,0.60,2004,0.00,0.00,1.0000,21.03,148.80,39,14.77,8.85,-5.37
13:16:14.755,17.19,14.12,8,0.62,2022,0.00,0.00,1.0000,22.31,157.48,39,15.09,9.14,-5.08
13:16:14.836,17.19,14.51,8,0.65,2023,0.00,0.00,1.0000,22.39,160.44,39,14.94,9.43,-4.79
13:16:14.916,17.97,14.90,8,0.66,2010,0.00,0.00,1.0000,22.56,166.36,39,14.73,9.58,-4.79
13:16:14.996,17.19,15.29,8,0.67,2021,0.00,0.00,1.0000,22.80,169.31,39,14.62,9.72,-4.64
13:16:15.076,16.41,15.29,8,0.67,2032,0.00,0.00,1.0000,23.12,172.29,39,14.48,9.87,-4.50
13:16:15.156,15.62,15.69,8,0.68,2032,0.00,0.00,1.0000,23.20,172.12,39,14.14,9.87,-4.50
13:16:15.237,15.62,15.69,8,0.68,2023,0.00,0.00,1.0000,23.28,172.31,39,14.15,9.87,-4.35
13:16:15.315,14.84,15.69,8,0.69,2029,0.00,0.00,1.0000,23.45,172.32,39,14.11,10.01,-4.35
13:16:15.411,14.06,15.69,8,0.69,2042,0.00,0.00,1.0000,23.37,172.40,39,14.09,10.01,-4.35
13:16:15.491,13.28,15.69,8,0.69,2040,0.00,0.00,1.0000,23.45,175.27,39,14.02,10.01,-4.35
13:16:15.571,12.50,15.69,8,0.69,1984,0.00,0.00,1.0000,23.62,175.17,39,14.03,10.01,-4.35
13:16:15.652,11.72,15.69,8,0.69,2039,0.00,0.00,1.0000,23.53,175.41,39,14.12,10.01,-4.35
13:16:15.732,11.72,15.69,8,0.69,2031,0.00,0.00,1.0000,23.70,175.49,39,14.09,10.01,-4.35
13:16:15.813,11.72,15.69,8,0.69,2052,0.00,0.00,1.0000,23.61,175.51,39,14.16,10.01,-4.35
13:16:15.892,11.72,15.69,8,0.70,1989,0.00,0.00,1.0000,23.95,175.26,39,14.18,10.16,-4.21
13:16:15.971,10.94,16.08,8,0.70,2040,0.00,0.00,1.0000,23.86,178.43,39,14.20,10.16,-4.21
13:16:16.051,10.94,16.08,8,0.70,2108,0.00,0.00,1.0000,24.04,184.57,39,14.25,10.16,-4.21
13:16:16.148,10.94,16.47,8,0.71,2104,0.00,0.00,1.0000,24.88,184.51,39,14.19,10.16,-4.21
13:16:16.226,10.94,16.47,8,0.72,2065,0.00,0.00,1.0000,24.87,187.08,40,14.26,10.30,-4.06
13:16:16.308,10.94,16.47,8,0.72,2000,0.00,0.00,1.0000,24.86,187.21,40,14.34,10.30,-3.92
13:16:16.388,10.94,16.47,8,0.72,2040,0.00,0.00,1.0000,24.86,190.54,40,14.34,10.45,-3.92
13:16:16.467,10.16,16.86,8,0.72,2051,0.00,0.00,1.0000,24.95,193.47,40,14.35,10.45,-3.92
13:16:16.547,10.16,16.86,8,0.73,2060,0.00,0.00,1.0000,25.23,193.40,40,14.29,10.45,-3.92
13:16:16.627,10.16,16.86,8,0.73,2072,0.00,0.00,1.0000,25.31,193.39,40,14.22,10.59,-3.77
13:16:16.706,10.16,16.86,8,0.74,2062,0.00,0.00,1.0000,25.41,193.41,40,14.31,10.59,-3.77
13:16:16.787,10.16,16.86,8,0.74,2060,0.00,0.00,1.0000,25.31,193.53,40,14.28,10.59,-3.77
13:16:16.883,9.38,16.86,8,0.74,2068,0.00,0.00,1.0000,25.22,196.32,40,14.32,10.59,-3.77
13:16:16.964,9.38,17.25,8,0.74,2067,0.00,0.00,1.0000,25.60,203.52,40,14.29,10.59,-3.77
13:16:17.043,8.59,18.82,8,0.74,2080,0.00,0.00,1.0000,26.07,209.17,40,14.34,10.59,-3.77
13:16:17.123,9.38,19.22,8,0.75,2083,0.00,0.00,1.0000,26.61,209.92,40,14.20,10.74,-3.48
13:16:17.204,10.16,19.22,8,0.77,2088,0.00,0.00,1.0000,27.09,210.90,40,14.25,10.88,-3.48
13:16:17.283,10.16,19.22,8,0.77,2076,0.00,0.00,1.0000,26.89,211.19,40,14.51,11.03,-3.34
13:16:17.362,10.16,19.22,8,0.78,2072,0.00,0.00,1.0000,26.87,211.66,40,14.58,11.03,-3.34
13:16:17.442,9.38,19.22,8,0.78,2082,0.00,0.00,1.0000,27.09,211.57,40,14.46,11.03,-3.34
13:16:17.522,9.38,19.22,8,0.78,2104,0.00,0.00,1.0000,27.28,211.59,40,14.26,11.03,-3.34
13:16:17.619,7.81,19.22,8,0.78,2106,0.00,0.00,1.0000,27.28,211.82,40,14.20,11.03,-3.34
13:16:17.699,7.81,19.22,8,0.78,2106,0.00,0.00,1.0000,27.39,211.76,40,14.19,11.03,-3.34
13:16:17.778,7.81,19.22,8,0.78,2052,0.00,0.00,1.0000,27.39,211.74,40,14.19,11.03,-3.34
13:16:17.858,7.81,19.22,8,0.78,2108,0.00,0.00,1.0000,27.60,211.74,40,14.25,11.03,-3.34
13:16:17.938,7.81,19.22,8,0.78,2110,0.00,0.00,1.0000,27.60,211.83,40,14.29,11.03,-3.34
13:16:18.019,7.03,19.22,8,0.78,2174,0.00,0.00,1.0000,27.71,212.35,40,14.22,11.03,-3.34
13:16:18.098,7.03,19.22,8,0.78,2113,0.00,0.00,1.0000,27.39,212.38,40,14.21,11.03,-3.34
13:16:18.177,6.25,19.22,8,0.78,2126,0.00,0.00,1.0000,27.92,212.39,40,14.33,11.03,-3.34
13:16:18.275,6.25,19.22,8,0.78,2143,0.00,0.00,1.0000,27.92,212.51,40,14.26,11.03,-3.34
13:16:18.354,5.47,19.22,8,0.78,2144,0.00,0.00,1.0000,28.13,212.68,40,14.33,11.03,-3.34
13:16:18.435,5.47,19.22,8,0.79,2144,0.00,0.00,1.0000,28.34,212.49,40,14.25,11.03,-3.34
13:16:18.515,4.69,19.22,8,0.78,2157,0.00,0.00,1.0000,28.01,212.39,40,14.27,11.03,-3.34
13:16:18.595,4.69,19.22,8,0.78,2159,0.00,0.00,1.0000,28.02,212.61,40,14.20,11.03,-3.34
13:16:18.674,4.69,19.22,8,0.78,2167,0.00,0.00,1.0000,28.34,212.75,40,14.19,11.03,-3.34
13:16:18.753,4.69,19.22,8,0.78,2168,0.00,0.00,1.0000,28.13,212.89,40,14.29,11.03,-3.34
13:16:18.834,4.69,19.22,8,0.78,2157,0.00,0.00,1.0000,28.13,212.89,40,14.33,10.88,-3.34
13:16:18.930,3.91,19.22,8,0.78,2166,0.00,0.00,1.0000,28.34,213.01,40,14.28,11.03,-3.34
13:16:19.009,3.91,19.22,8,0.78,2170,0.00,0.00,1.0000,28.23,213.39,40,14.22,10.88,-3.48
13:16:19.089,3.91,19.22,8,0.78,2174,0.00,0.00,1.0000,28.44,213.37,42,14.27,11.03,-3.34
13:16:19.169,3.91,19.22,8,0.78,2179,0.00,0.00,1.0000,28.55,213.48,42,14.29,10.88,-3.48
13:16:19.249,3.12,19.22,8,0.78,2192,0.00,0.00,1.0000,28.65,212.51,42,14.24,10.88,-3.48
13:16:19.330,3.91,19.22,8,0.78,2196,0.00,0.00,1.0000,28.55,213.00,42,14.32,10.88,-3.48
13:16:19.410,3.12,18.82,8,0.78,2206,0.00,0.00,1.0000,28.76,211.82,42,14.24,10.88,-3.48
13:16:19.490,3.12,18.82,8,0.77,2214,0.00,0.00,1.0000,28.65,210.86,42,14.32,10.88,-3.48
13:16:19.569,3.12,18.82,8,0.77,2214,0.00,0.00,1.0000,28.76,211.31,42,14.26,10.74,-3.63
13:16:19.650,3.12,18.82,8,0.77,2234,0.00,0.00,1.0000,28.87,211.18,42,14.25,10.74,-3.63
13:16:19.746,1.56,18.43,8,0.77,2259,0.00,0.00,1.0000,28.65,210.53,42,14.12,10.74,-3.63
13:16:19.826,1.56,18.04,8,0.77,2260,0.00,0.00,1.0000,28.87,208.60,42,14.11,10.74,-3.77
13:16:19.905,1.56,18.04,8,0.76,2276,0.00,0.00,1.0000,28.44,208.82,42,14.15,10.59,-3.77
13:16:19.986,1.56,18.04,8,0.76,2282,0.00,0.00,1.0000,28.34,208.25,43,14.20,10.59,-3.77
13:16:20.065,0.78,18.04,8,0.75,2288,0.00,0.00,1.0000,28.34,208.80,43,14.19,10.45,-3.92
13:16:20.144,0.00,17.65,8,0.75,2306,0.00,0.00,1.0000,28.68,207.84,43,14.15,10.45,-3.92
13:16:20.226,0.78,17.25,8,0.75,2363,0.00,0.00,1.0000,28.60,205.37,43,14.06,10.30,-4.06
13:16:20.305,0.78,17.25,8,0.75,2310,0.00,0.00,1.0000,29.12,205.40,43,14.21,10.30,-4.06
13:16:20.386,0.00,17.25,8,0.74,2315,0.00,0.00,1.0000,28.71,202.37,43,14.32,10.30,-4.21
13:16:20.482,0.00,17.25,8,0.74,2344,0.00,0.00,1.0000,28.39,202.68,43,14.20,10.16,-4.21
13:16:20.560,0.00,17.25,8,0.73,2355,0.00,0.00,1.0000,28.40,199.80,43,14.18,10.16,-4.35
13:16:20.640,-0.78,16.86,8,0.72,2361,0.00,0.00,1.0000,27.78,190.00,43,14.22,10.01,-4.50
13:16:20.720,-1.56,16.47,8,0.71,2426,0.00,0.00,1.0000,27.26,189.99,43,14.20,9.87,-4.50
13:16:20.800,-1.56,16.08,8,0.69,2378,0.00,0.00,1.0000,26.78,183.46,43,14.19,9.58,-4.79
13:16:20.880,-2.34,16.08,8,0.68,2400,0.00,0.00,1.0000,27.08,180.37,43,14.08,9.43,-4.93
13:16:20.961,-2.34,14.51,8,0.67,2409,0.00,0.00,1.0000,26.04,150.12,44,14.07,9.43,-5.08
13:16:21.041,-2.34,13.73,8,0.64,2410,0.00,0.00,1.0000,24.14,143.28,44,14.18,9.14,-5.37
13:16:21.120,-3.91,13.33,8,0.62,2369,0.00,0.00,1.0000,23.31,143.42,44,14.20,8.71,-5.66
13:16:21.200,-3.91,13.33,8,0.59,2439,0.00,0.00,1.0000,22.92,143.55,44,14.01,8.42,-5.95
13:16:21.296,-3.91,13.33,8,0.58,2438,0.00,0.00,1.0000,23.44,143.59,44,13.99,8.27,-6.09
13:16:21.377,-3.91,13.33,8,0.57,2463,0.00,0.00,1.0000,23.20,143.73,44,14.12,8.13,-6.24
13:16:21.457,-3.12,13.33,8,0.56,2474,0.00,0.00,1.0000,23.08,143.76,46,14.25,8.13,-6.24
13:16:21.537,-2.34,13.33,8,0.56,2472,0.00,0.00,1.0000,22.83,143.74,46,14.37,8.13,-6.24
13:16:21.616,-1.56,13.33,8,0.56,2493,0.00,0.00,1.0000,22.74,143.86,46,14.45,7.98,-6.38
13:16:21.696,-1.56,13.33,8,0.55,2558,0.00,0.00,1.0000,22.91,143.94,46,14.54,7.98,-6.38
13:16:21.777,-0.78,13.33,8,0.55,2502,0.00,0.00,1.0000,22.83,143.99,46,14.43,7.98,-6.53
13:16:21.857,-0.78,13.33,8,0.54,2528,0.00,0.00,1.0000,22.49,144.19,47,14.48,7.84,-6.53
13:16:21.952,-0.78,13.33,8,0.54,2522,0.00,0.00,1.0000,22.74,144.19,47,14.37,7.84,-6.53
13:16:22.033,-0.78,13.33,8,0.54,2550,0.00,0.00,1.0000,22.91,144.35,47,14.28,7.84,-6.53
13:16:22.112,0.00,13.33,8,0.53,2612,0.00,0.00,1.0000,22.49,144.30,47,14.28,7.69,-6.67
13:16:22.192,0.00,13.33,8,0.53,2508,0.00,0.00,1.0000,22.49,144.50,47,14.38,7.69,-6.67
13:16:22.273,-0.78,13.33,8,0.53,2568,0.00,0.00,1.0000,22.57,144.46,47,14.31,7.69,-6.67
13:16:22.351,-0.78,13.33,8,0.53,2592,0.00,0.00,1.0000,22.24,144.64,48,14.24,7.55,-6.82
13:16:22.433,-0.78,13.33,8,0.53,2582,0.00,0.00,1.0000,22.91,144.56,48,14.27,7.55,-6.82
13:16:22.513,0.00,13.33,8,0.53,2610,0.00,0.00,1.0000,22.91,144.73,48,14.20,7.55,-6.82
13:16:22.592,-0.78,13.33,8,0.52,2598,0.00,0.00,1.0000,22.91,144.71,48,14.26,7.55,-6.82
13:16:22.672,-0.78,13.33,8,0.52,2621,0.00,0.00,1.0000,22.66,144.84,48,14.28,7.55,-6.82
13:16:22.767,0.00,13.33,8,0.52,2608,0.00,0.00,1.0000,22.83,144.78,48,14.22,7.55,-6.82
13:16:22.848,-0.78,13.33,8,0.52,2676,0.00,0.00,1.0000,22.66,144.77,49,14.32,7.55,-6.82
13:16:22.928,-0.78,13.33,8,0.52,2565,0.00,0.00,1.0000,22.66,144.89,49,14.27,7.40,-6.96
13:16:23.007,-0.78,13.33,8,0.52,2680,0.00,0.00,1.0000,22.74,144.87,49,14.19,7.40,-6.96
13:16:23.087,-0.78,13.33,8,0.52,2574,0.00,0.00,1.0000,22.66,144.96,49,14.25,7.40,-6.96
13:16:23.168,-0.78,13.33,8,0.52,2688,0.00,0.00,1.0000,22.66,144.83,49,14.31,7.40,-6.96
13:16:23.247,-1.56,13.33,8,0.52,2635,0.00,0.00,1.0000,22.66,144.84,49,14.27,7.40,-6.96
13:16:23.328,-0.78,13.33,8,0.52,2624,0.00,0.00,1.0000,22.66,144.95,50,14.19,7.40,-6.96
13:16:23.411,-0.78,13.33,8,0.52,2686,0.00,0.00,1.0000,22.57,144.84,50,14.21,7.40,-6.96
13:16:23.504,0.00,13.33,8,0.52,2569,0.00,0.00,1.0000,22.74,144.86,50,14.29,7.40,-6.96
13:16:23.583,-0.78,13.33,8,0.52,2680,0.00,0.00,1.0000,22.83,144.75,50,14.33,7.40,-6.96
13:16:23.664,-0.78,13.33,8,0.52,2564,0.00,0.00,1.0000,22.57,144.87,50,14.32,7.40,-6.96
13:16:23.744,-0.78,13.33,8,0.52,2615,0.00,0.00,1.0000,22.74,144.74,50,14.24,7.40,-6.96
13:16:23.824,-0.78,13.33,8,0.52,2622,0.00,0.00,1.0000,22.32,144.82,51,14.24,7.40,-6.96
13:16:23.902,-0.78,13.33,8,0.52,2606,0.00,0.00,1.0000,22.57,144.63,51,14.29,7.40,-6.96
13:16:23.983,0.00,13.33,8,0.52,2602,0.00,0.00,1.0000,22.57,144.65,51,14.29,7.40,-6.96
13:16:24.064,0.78,13.33,8,0.52,2610,0.00,0.00,1.0000,22.57,144.76,51,14.35,7.40,-6.96
13:16:24.144,0.00,13.33,8,0.52,2596,0.00,0.00,1.0000,22.66,144.64,51,14.38,7.40,-6.96
13:16:24.240,0.78,13.33,8,0.52,2601,0.00,0.00,1.0000,22.41,144.66,51,14.34,7.40,-6.96
13:16:24.320,0.78,13.33,8,0.52,2580,0.00,0.00,1.0000,22.49,144.53,51,14.31,7.55,-6.82
13:16:24.398,0.78,13.33,8,0.52,2596,0.00,0.00,1.0000,22.83,144.61,51,14.32,7.55,-6.82
13:16:24.479,0.78,13.33,8,0.52,2578,0.00,0.00,1.0000,22.57,144.51,51,14.33,7.40,-6.82
13:16:24.558,0.78,13.33,8,0.52,2584,0.00,0.00,1.0000,22.74,144.58,51,14.41,7.55,-6.82
13:16:24.640,0.00,13.33,8,0.53,2567,0.00,0.00,1.0000,22.91,144.36,51,14.31,7.55,-6.82
13:16:24.718,0.00,13.33,8,0.53,2578,0.00,0.00,1.0000,22.83,144.49,50,14.15,7.55,-6.82
13:16:24.798,0.00,13.33,8,0.53,2618,0.00,0.00,1.0000,22.91,144.35,50,14.19,7.55,-6.82
13:16:24.878,-0.78,13.33,8,0.53,2504,0.00,0.00,1.0000,22.74,144.40,50,14.22,7.55,-6.82
13:16:24.974,-0.78,13.33,8,0.53,2620,0.00,0.00,1.0000,22.74,144.30,50,14.19,7.55,-6.82
13:16:25.054,-0.78,13.33,8,0.53,2500,0.00,0.00,1.0000,22.32,144.38,50,14.16,7.55,-6.82
13:16:25.135,-0.78,13.33,8,0.53,2546,0.00,0.00,1.0000,22.83,144.21,50,14.18,7.55,-6.82
13:16:25.214,-0.78,13.33,8,0.53,2548,0.00,0.00,1.0000,22.57,144.31,50,14.20,7.55,-6.82
13:16:25.294,0.00,13.33,8,0.53,2528,0.00,0.00,1.0000,22.49,144.18,50,14.32,7.55,-6.82
13:16:25.374,0.00,13.33,8,0.53,2548,0.00,0.00,1.0000,22.41,144.20,50,14.28,7.55,-6.82
13:16:25.454,-0.78,13.33,8,0.53,2533,0.00,0.00,1.0000,22.49,144.29,50,14.31,7.55,-6.82
13:16:25.534,-0.78,13.33,8,0.53,2528,0.00,0.00,1.0000,22.24,144.25,50,14.32,7.55,-6.82
13:16:25.615,0.00,13.33,8,0.53,2542,0.00,0.00,1.0000,22.32,144.22,50,14.26,7.55,-6.82
13:16:25.710,0.00,13.33,8,0.53,2526,0.00,0.00,1.0000,22.58,144.12,49,14.29,7.55,-6.82
13:16:25.789,0.00,13.33,8,0.53,2540,0.00,0.00,1.0000,22.49,144.20,49,14.33,7.55,-6.82
13:16:25.869,-0.78,13.33,8,0.53,2525,0.00,0.00,1.0000,22.41,144.09,49,14.31,7.69,-6.82
13:16:25.950,0.00,13.33,8,0.53,2540,0.00,0.00,1.0000,22.07,144.20,49,14.24,7.55,-6.82
13:16:26.030,0.00,13.33,8,0.52,2528,0.00,0.00,1.0000,22.16,144.13,49,14.22,7.55,-6.82
13:16:26.109,0.78,13.33,8,0.53,2537,0.00,0.00,1.0000,22.32,144.26,50,14.27,7.55,-6.82
13:16:26.190,0.78,13.33,8,0.53,2530,0.00,0.00,1.0000,22.32,144.14,50,14.33,7.55,-6.82
13:16:26.269,1.56,13.33,8,0.53,2546,0.00,0.00,1.0000,21.90,144.32,50,14.41,7.55,-6.82
13:16:26.366,0.00,13.33,8,0.53,2534,0.00,0.00,1.0000,22.41,144.25,50,14.32,7.55,-6.82
13:16:26.446,0.78,13.33,8,0.53,2553,0.00,0.00,1.0000,22.24,144.23,50,14.18,7.55,-6.82
13:16:26.525,0.00,13.33,8,0.52,2537,0.00,0.00,1.0000,21.65,144.38,50,14.27,7.55,-6.82
13:16:26.607,0.00,13.33,8,0.52,2558,0.00,0.00,1.0000,22.41,144.39,49,14.22,7.55,-6.82
13:16:26.686,0.78,13.33,8,0.52,2619,0.00,0.00,1.0000,21.74,144.30,49,14.21,7.55,-6.82
13:16:26.765,0.78,13.33,8,0.52,2506,0.00,0.00,1.0000,22.49,144.36,49,14.28,7.55,-6.82
13:16:26.846,0.78,13.33,8,0.53,2575,0.00,0.00,1.0000,22.91,144.48,49,14.29,7.55,-6.82
13:16:26.926,0.78,13.33,8,0.53,2568,0.00,0.00,1.0000,22.58,144.52,49,14.35,7.55,-6.82
13:16:27.007,0.00,13.33,8,0.53,2584,0.00,0.00,1.0000,22.66,144.48,49,14.32,7.55,-6.82
13:16:27.085,0.00,13.33,8,0.52,2572,0.00,0.00,1.0000,22.58,144.61,50,14.16,7.55,-6.82
13:16:27.181,-0.78,13.33,8,0.52,2580,0.00,0.00,1.0000,22.75,144.67,50,14.11,7.55,-6.82
13:16:27.261,-0.78,13.33,8,0.52,2605,0.00,0.00,1.0000,22.66,144.64,50,14.16,7.55,-6.82
13:16:27.342,-0.78,13.33,8,0.52,2596,0.00,0.00,1.0000,21.99,144.71,50,14.15,7.40,-6.96
13:16:27.425,-0.78,13.33,8,0.51,2618,0.00,0.00,1.0000,22.50,144.84,50,14.19,7.40,-6.96
13:16:27.501,0.00,13.33,8,0.52,2674,0.00,0.00,1.0000,22.67,144.75,50,14.31,7.40,-6.96
13:16:27.581,0.78,13.33,8,0.51,2567,0.00,0.00,1.0000,22.50,144.92,50,14.27,7.40,-6.96
13:16:27.660,0.00,13.33,8,0.52,2624,0.00,0.00,1.0000,22.41,144.90,50,14.34,7.40,-6.96
13:16:27.741,0.78,13.33,8,0.51,2648,0.00,0.00,1.0000,22.92,144.94,50,14.33,7.40,-6.96
13:16:27.837,0.00,13.33,8,0.52,2653,0.00,0.00,1.0000,22.75,145.08,50,14.33,7.40,-6.96
13:16:27.918,0.00,13.33,8,0.51,2641,0.00,0.00,1.0000,22.25,145.00,50,14.21,7.40,-6.96
13:16:27.997,-0.78,13.33,8,0.51,2662,0.00,0.00,1.0000,22.25,145.16,50,14.19,7.40,-6.96
13:16:28.076,-0.78,13.33,8,0.51,2656,0.00,0.00,1.0000,22.58,145.19,50,14.13,7.40,-6.96
13:16:28.157,-0.78,13.33,8,0.51,2667,0.00,0.00,1.0000,22.33,145.15,50,14.20,7.25,-6.96
13:16:28.238,-0.78,13.33,8,0.51,2683,0.00,0.00,1.0000,22.50,145.28,50,14.20,7.40,-6.96
13:16:28.317,-0.78,13.33,8,0.51,2666,0.00,0.00,1.0000,23.01,141.55,50,14.22,7.40,-6.96
13:16:28.398,-0.78,12.94,8,0.51,2670,0.00,0.00,1.0000,22.59,137.96,50,14.22,7.40,-7.11
13:16:28.477,-0.78,12.94,8,0.49,2633,0.00,0.00,1.0000,21.58,138.11,51,14.33,7.25,-7.25
13:16:28.572,-3.12,12.94,8,0.48,2750,0.00,0.00,1.0000,21.41,134.42,51,14.35,6.96,-7.40
13:16:28.652,-3.12,12.94,8,0.48,2706,0.00,0.00,1.0000,21.91,134.42,51,14.12,6.96,-7.25
13:16:28.736,-2.34,12.94,8,0.48,2710,0.00,0.00,1.0000,21.91,134.53,51,13.96,6.96,-7.40
13:16:28.813,-2.34,12.94,8,0.48,2702,0.00,0.00,1.0000,20.83,138.25,51,14.13,7.11,-7.25
13:16:28.892,-2.34,12.94,8,0.48,2710,0.00,0.00,1.0000,21.49,138.17,51,14.39,7.11,-7.25
13:16:28.973,-0.78,12.94,8,0.47,2727,0.00,0.00,1.0000,21.66,138.26,52,14.43,7.11,-7.25
13:16:29.052,0.00,12.94,8,0.48,2705,0.00,0.00,1.0000,21.50,138.17,52,14.46,7.11,-7.25
13:16:29.132,0.00,12.94,8,0.47,2714,0.00,0.00,1.0000,21.58,134.52,52,14.51,7.11,-7.25
13:16:29.213,-0.78,12.94,8,0.48,2731,0.00,0.00,1.0000,21.83,138.20,52,14.44,7.11,-7.25
13:16:29.309,0.00,12.94,8,0.48,2732,0.00,0.00,1.0000,22.25,134.62,52,14.31,6.96,-7.25
13:16:29.388,-0.78,12.94,8,0.48,2715,0.00,0.00,1.0000,21.83,134.57,52,14.33,7.11,-7.40
13:16:29.467,-0.78,12.94,8,0.48,2723,0.00,0.00,1.0000,21.66,138.24,52,14.31,6.96,-7.40
13:16:29.548,-0.78,12.94,8,0.48,2745,0.00,0.00,1.0000,22.09,138.37,52,14.27,6.96,-7.40
13:16:29.628,-0.78,12.94,8,0.48,2727,0.00,0.00,1.0000,22.09,138.38,52,14.22,6.96,-7.25
13:16:29.709,-0.78,12.94,8,0.48,2735,0.00,0.00,1.0000,21.41,138.31,52,14.29,6.96,-7.25
13:16:29.788,-0.78,12.94,8,0.48,2748,0.00,0.00,1.0000,22.09,138.41,52,14.31,6.96,-7.25
13:16:29.868,-0.78,12.94,8,0.48,2690,0.00,0.00,1.0000,21.83,138.41,52,14.28,6.96,-7.40
